source,target,similarity
649,550,0.5494417548179626
649,650,0.5407887697219849
649,629,0.5386626124382019
649,552,0.5091314315795898
649,651,0.4790341258049011
650,651,0.761000394821167
650,649,0.5407887697219849
650,629,0.48425838351249695
650,548,0.47061607241630554
650,646,0.46564537286758423
651,650,0.761000394821167
651,649,0.4790341258049011
651,629,0.478377103805542
651,545,0.47694677114486694
651,548,0.4608609974384308
652,651,0.4543439745903015
652,650,0.45180436968803406
652,648,0.4449218511581421
652,656,0.4376264810562134
652,644,0.422305703163147
653,620,0.5306297540664673
653,655,0.5248664021492004
653,631,0.5199518799781799
653,634,0.5016131401062012
653,644,0.5003155469894409
654,655,0.5979074239730835
654,631,0.5966474413871765
654,620,0.5231708288192749
654,410,0.5071192383766174
654,630,0.49776095151901245
655,654,0.5979074239730835
655,631,0.5977919697761536
655,656,0.5584571361541748
655,644,0.5497410297393799
655,635,0.5393122434616089
656,655,0.5584571361541748
656,638,0.5300180912017822
656,631,0.5183528065681458
656,635,0.4956640303134918
656,623,0.49419304728507996
657,658,0.6425588726997375
657,688,0.618015468120575
657,669,0.6102849245071411
657,665,0.5872135162353516
657,692,0.580440878868103
658,665,0.668864369392395
658,688,0.6600547432899475
658,657,0.6425588726997375
658,661,0.6370704770088196
658,578,0.6196787357330322
659,662,0.6202142834663391
659,591,0.5819814205169678
659,578,0.5762304663658142
659,583,0.5729178190231323
659,577,0.5609633326530457
660,602,0.5217626690864563
660,663,0.49526533484458923
660,661,0.4810493588447571
660,658,0.48068660497665405
660,659,0.4780868887901306
661,658,0.6370704770088196
661,662,0.600010097026825
661,689,0.5804774165153503
661,596,0.5663067698478699
661,659,0.5571427941322327
662,596,0.6930207014083862
662,597,0.6300833821296692
662,659,0.6202142834663391
662,661,0.600010097026825
662,663,0.5923915505409241
663,664,0.6205509305000305
663,662,0.5923915505409241
663,596,0.588341474533081
663,661,0.5452489852905273
663,689,0.5444973111152649
664,717,0.6283135414123535
664,663,0.6205509305000305
664,665,0.6046028733253479
664,658,0.582358181476593
664,577,0.5405949354171753
665,658,0.668864369392395
665,664,0.6046028733253479
665,657,0.5872135162353516
665,688,0.5408670902252197
665,667,0.5341724157333374
666,667,0.6342601776123047
666,658,0.567709743976593
666,688,0.548618495464325
666,604,0.5279628038406372
666,603,0.5260937809944153
667,666,0.6342601776123047
667,688,0.6019709706306458
667,689,0.6004378199577332
667,604,0.5433954000473022
667,658,0.5402405261993408
668,669,0.6078259944915771
668,692,0.5881274938583374
668,690,0.5784536600112915
668,688,0.5647611021995544
668,675,0.5556051135063171
669,670,0.6336385607719421
669,657,0.6102849245071411
669,668,0.6078259944915771
669,690,0.5880275964736938
669,688,0.5754912495613098
670,669,0.6336385607719421
670,688,0.5354483127593994
670,657,0.5317558646202087
670,671,0.5312680006027222
670,690,0.4922989308834076
671,670,0.5312680006027222
671,669,0.5180885791778564
671,690,0.5055038332939148
671,657,0.4738807678222656
671,673,0.4702138602733612
672,682,0.5761590600013733
672,657,0.5256592631340027
672,673,0.5129724144935608
672,680,0.486123651266098
672,665,0.4825369119644165
673,672,0.5129724144935608
673,671,0.4702138602733612
673,690,0.452858567237854
673,675,0.43848568201065063
673,691,0.4130794405937195
674,637,0.520720362663269
674,675,0.4870170056819916
674,503,0.47839275002479553
674,562,0.4725947380065918
674,686,0.458799809217453
675,692,0.6075079441070557
675,684,0.5930808186531067
675,690,0.5701373815536499
675,683,0.5674552917480469
675,668,0.5556051135063171
676,677,0.6467610001564026
676,678,0.5207435488700867
676,690,0.5201199650764465
676,679,0.49969059228897095
676,657,0.4937132000923157
677,676,0.6467610001564026
677,678,0.5596965551376343
677,690,0.4780954122543335
677,679,0.4764053225517273
677,682,0.4750019609928131
678,679,0.5841904878616333
678,691,0.5665937066078186
678,677,0.5596965551376343
678,658,0.5566152334213257
678,676,0.5207435488700867
679,678,0.5841904878616333
679,691,0.5755618214607239
679,665,0.5258936882019043
679,711,0.5133556127548218
679,676,0.49969059228897095
680,681,0.5569759607315063
680,657,0.5164514183998108
680,683,0.4995458722114563
680,679,0.4882832169532776
680,682,0.4864811599254608
681,680,0.5569759607315063
681,682,0.5173012614250183
681,683,0.5081030130386353
681,679,0.4877640902996063
681,676,0.44804003834724426
682,683,0.6417756676673889
682,672,0.5761590600013733
682,681,0.5173012614250183
682,657,0.5060407519340515
682,680,0.4864811599254608
683,682,0.6417756676673889
683,675,0.5674552917480469
683,684,0.5466471910476685
683,692,0.5274981260299683
683,688,0.5217854976654053
684,685,0.6298957467079163
684,692,0.6148618459701538
684,675,0.5930808186531067
684,688,0.5781182646751404
684,691,0.5722323656082153
685,684,0.6298957467079163
685,675,0.493023157119751
685,683,0.4880064129829407
685,692,0.48476868867874146
685,657,0.4763559103012085
686,597,0.53459233045578
686,662,0.5316846370697021
686,687,0.5312879085540771
686,688,0.5185413360595703
686,666,0.5180929899215698
687,686,0.5312879085540771
687,689,0.4907272458076477
687,661,0.48873478174209595
687,688,0.48836690187454224
687,598,0.47323405742645264
688,658,0.6600547432899475
688,690,0.6346655488014221
688,657,0.618015468120575
688,692,0.6135401725769043
688,667,0.6019709706306458
689,667,0.6004378199577332
689,661,0.5804774165153503
689,658,0.5641872882843018
689,688,0.5531193017959595
689,603,0.5503456592559814
690,688,0.6346655488014221
690,692,0.6342554092407227
690,669,0.5880275964736938
690,668,0.5784536600112915
690,675,0.5701373815536499
691,679,0.5755618214607239
691,684,0.5722323656082153
691,678,0.5665937066078186
691,741,0.5015584826469421
691,692,0.4873138964176178
692,690,0.6342554092407227
692,684,0.6148618459701538
692,658,0.6148338913917542
692,688,0.6135401725769043
692,675,0.6075079441070557
693,577,0.5086584687232971
693,411,0.4727400541305542
693,694,0.4617713391780853
693,710,0.4575914740562439
693,24,0.45694977045059204
694,449,0.6154359579086304
694,619,0.56205153465271
694,118,0.5142413973808289
694,701,0.5063961744308472
694,752,0.4989986717700958
695,697,0.5620110630989075
695,554,0.5326094627380371
695,547,0.5302740335464478
695,711,0.5170106887817383
695,739,0.49739232659339905
696,553,0.6069276332855225
696,704,0.5431101322174072
696,697,0.5367763638496399
696,451,0.49955984950065613
696,722,0.4866582453250885
697,695,0.5620110630989075
697,696,0.5367763638496399
697,739,0.5198312997817993
697,554,0.4928286671638489
697,552,0.4843885600566864
698,706,0.5697981119155884
698,705,0.5585368871688843
698,699,0.5214436054229736
698,701,0.5086581707000732
698,710,0.48323994874954224
699,705,0.5775415301322937
699,701,0.5685203671455383
699,704,0.545329749584198
699,698,0.5214436054229736
699,706,0.4978083074092865
700,701,0.609247088432312
700,702,0.5298426747322083
700,612,0.4849451184272766
700,703,0.4829599857330322
700,704,0.46170684695243835
701,705,0.6225043535232544
701,700,0.609247088432312
701,699,0.5685203671455383
701,702,0.5635892748832703
701,704,0.5626941323280334
702,701,0.5635892748832703
702,700,0.5298426747322083
702,703,0.506338894367218
702,699,0.47439852356910706
702,697,0.46985259652137756
703,704,0.5335099697113037
703,702,0.506338894367218
703,488,0.5054704546928406
703,701,0.4876188039779663
703,647,0.4830164611339569
704,705,0.6381179690361023
704,701,0.5626941323280334
704,699,0.545329749584198
704,696,0.5431101322174072
704,703,0.5335099697113037
705,704,0.6381179690361023
705,701,0.6225043535232544
705,699,0.5775415301322937
705,710,0.5641201138496399
705,698,0.5585368871688843
706,698,0.5697981119155884
706,707,0.5622709393501282
706,705,0.5477909445762634
706,699,0.4978083074092865
706,731,0.4908639192581177
707,706,0.5622709393501282
707,708,0.483040452003479
707,698,0.46634167432785034
707,732,0.4532988369464874
707,24,0.4358395040035248
708,710,0.5310531854629517
708,705,0.4890303909778595
708,709,0.48402079939842224
708,707,0.483040452003479
708,697,0.4617273807525635
709,710,0.48483753204345703
709,708,0.48402079939842224
709,704,0.47021645307540894
709,426,0.46715831756591797
709,24,0.46469318866729736
710,705,0.5641201138496399
710,708,0.5310531854629517
710,704,0.4903358817100525
710,709,0.48483753204345703
710,698,0.48323994874954224
711,739,0.5202075839042664
711,695,0.5170106887817383
711,679,0.5133556127548218
711,554,0.46324437856674194
711,738,0.4582473337650299
712,713,0.6806138753890991
712,278,0.49585703015327454
712,715,0.4175105392932892
712,234,0.3934963345527649
712,242,0.38583749532699585
713,712,0.6806138753890991
713,715,0.5026335120201111
713,278,0.462118923664093
713,714,0.44741830229759216
713,241,0.405247300863266
714,713,0.44741830229759216
714,715,0.4258274435997009
714,241,0.34664803743362427
714,16,0.31902429461479187
714,240,0.31514206528663635
715,713,0.5026335120201111
715,714,0.4258274435997009
715,712,0.4175105392932892
715,740,0.36784806847572327
715,242,0.3493998646736145
716,721,0.5979878306388855
716,718,0.5797137022018433
716,723,0.5476852655410767
716,738,0.5342283248901367
716,717,0.5323692560195923
717,664,0.6283135414123535
717,716,0.5323692560195923
717,721,0.5134745836257935
717,719,0.5058659315109253
717,718,0.4891929030418396
718,716,0.5797137022018433
718,738,0.5526219606399536
718,719,0.5203152298927307
718,720,0.5152708888053894
718,717,0.4891929030418396
719,720,0.6599714159965515
719,718,0.5203152298927307
719,717,0.5058659315109253
719,705,0.4847280979156494
719,699,0.46871334314346313
720,719,0.6599714159965515
720,718,0.5152708888053894
720,738,0.48660436272621155
720,708,0.44953596591949463
720,716,0.42565613985061646
721,716,0.5979878306388855
721,723,0.5950754284858704
721,722,0.5902389287948608
721,609,0.5752185583114624
721,610,0.5206283330917358
722,721,0.5902389287948608
722,548,0.5231913328170776
722,723,0.5230389833450317
722,701,0.5149136185646057
722,609,0.5076373219490051
723,721,0.5950754284858704
723,716,0.5476852655410767
723,664,0.5405188798904419
723,722,0.5230389833450317
723,609,0.5092295408248901
724,661,0.5446665287017822
724,725,0.5202490091323853
724,726,0.5073800086975098
724,658,0.49778732657432556
724,723,0.49491527676582336
725,726,0.604421854019165
725,724,0.5202490091323853
725,577,0.49296581745147705
725,182,0.4870416224002838
725,499,0.47332319617271423
726,725,0.604421854019165
726,727,0.5368738174438477
726,182,0.5339755415916443
726,584,0.5213185548782349
726,659,0.5116428136825562
727,726,0.5368738174438477
727,728,0.527683675289154
727,659,0.498404860496521
727,578,0.4678786098957062
727,584,0.4665464460849762
728,727,0.527683675289154
728,586,0.3781605660915375
728,659,0.3661285936832428
728,494,0.3546736538410187
728,662,0.3537299633026123
729,735,0.6447409391403198
729,734,0.6101428270339966
729,742,0.6023719906806946
729,739,0.5820990204811096
729,741,0.5816339254379272
730,731,0.5976737141609192
730,729,0.5294917821884155
730,664,0.5213042497634888
730,525,0.4882144331932068
730,733,0.4762115180492401
731,730,0.5976737141609192
731,733,0.5819940567016602
731,732,0.5749354958534241
731,729,0.573743999004364
731,734,0.5314809679985046
732,733,0.6155332922935486
732,731,0.5749354958534241
732,734,0.5424976944923401
732,706,0.4868803024291992
732,729,0.47834542393684387
733,734,0.6362110376358032
733,732,0.6155332922935486
733,731,0.5819940567016602
733,130,0.493660569190979
733,730,0.4762115180492401
734,733,0.6362110376358032
734,729,0.6101428270339966
734,732,0.5424976944923401
734,731,0.5314809679985046
734,735,0.47681668400764465
735,729,0.6447409391403198
735,739,0.6301477551460266
735,741,0.6243319511413574
735,742,0.593444287776947
735,736,0.5360640287399292
736,735,0.5360640287399292
736,737,0.5269702076911926
736,729,0.48452529311180115
736,185,0.43641340732574463
736,405,0.4310169816017151
737,736,0.5269702076911926
737,729,0.5189007520675659
737,730,0.4428240954875946
737,735,0.4264741539955139
737,187,0.4168679118156433
738,613,0.5743006467819214
738,718,0.5526219606399536
738,572,0.5459986329078674
738,716,0.5342283248901367
738,216,0.5176682472229004
739,741,0.6405990123748779
739,735,0.6301477551460266
739,742,0.6204619407653809
739,729,0.5820990204811096
739,711,0.5202075839042664
740,723,0.4965955913066864
740,738,0.4541451930999756
740,719,0.45371511578559875
740,741,0.4497232437133789
740,664,0.4349443316459656
741,742,0.6871135830879211
741,739,0.6405990123748779
741,735,0.6243319511413574
741,729,0.5816339254379272
741,691,0.5015584826469421
742,741,0.6871135830879211
742,739,0.6204619407653809
742,729,0.6023719906806946
742,735,0.593444287776947
742,447,0.5321692228317261
743,745,0.5316023230552673
743,744,0.5306143164634705
743,763,0.5196812152862549
743,572,0.4938510060310364
743,747,0.4926980137825012
744,765,0.564009428024292
744,688,0.5515373349189758
744,745,0.5325167775154114
744,743,0.5306143164634705
744,613,0.5302357077598572
745,746,0.5808243751525879
745,744,0.5325167775154114
745,743,0.5316023230552673
745,481,0.5176875591278076
745,738,0.5136244893074036
746,745,0.5808243751525879
746,70,0.5457574129104614
746,270,0.5227992534637451
746,744,0.5094205141067505
746,747,0.5049933791160583
747,526,0.5388272404670715
747,216,0.5342937111854553
747,746,0.5049933791160583
747,772,0.5046088695526123
747,745,0.5027711391448975
748,747,0.45963054895401
748,743,0.44622862339019775
748,613,0.443443238735199
748,745,0.4305129945278168
748,154,0.40105652809143066
749,750,0.6460028886795044
749,5,0.6134951114654541
749,751,0.6122477054595947
749,752,0.6047613024711609
749,6,0.5473015904426575
750,6,0.6523221731185913
750,749,0.6460028886795044
750,752,0.621860146522522
750,751,0.5869008302688599
750,7,0.4947702884674072
751,7,0.6773782968521118
751,752,0.6531189680099487
751,8,0.6126855611801147
751,749,0.6122477054595947
751,750,0.5869008302688599
752,8,0.744933009147644
752,751,0.6531189680099487
752,750,0.621860146522522
752,749,0.6047613024711609
752,658,0.5736809968948364
753,756,0.5946073532104492
753,757,0.5854081511497498
753,754,0.5397626161575317
753,758,0.5370407700538635
753,755,0.5280683636665344
754,755,0.8259344100952148
754,756,0.6290255784988403
754,753,0.5397626161575317
754,758,0.5051329135894775
754,757,0.47086337208747864
755,754,0.8259344100952148
755,753,0.5280683636665344
755,756,0.5208582282066345
755,758,0.44197627902030945
755,757,0.44003739953041077
756,757,0.6425827741622925
756,754,0.6290255784988403
756,753,0.5946073532104492
756,758,0.594111442565918
756,755,0.5208582282066345
757,756,0.6425827741622925
757,758,0.5885246992111206
757,753,0.5854081511497498
757,754,0.47086337208747864
757,755,0.44003739953041077
758,756,0.594111442565918
758,757,0.5885246992111206
758,753,0.5370407700538635
758,754,0.5051329135894775
758,755,0.44197627902030945
759,760,0.38458895683288574
759,20,0.34549352526664734
759,21,0.33094629645347595
759,10,0.330925852060318
759,22,0.32548660039901733
760,759,0.38458895683288574
760,749,0.2777762711048126
760,20,0.27421754598617554
760,773,0.26249268651008606
760,652,0.25462403893470764
761,762,0.6392613649368286
761,767,0.6141777634620667
761,769,0.5883767604827881
761,774,0.5721266865730286
761,763,0.5641170740127563
762,761,0.6392613649368286
762,763,0.6317116022109985
762,773,0.6033840179443359
762,767,0.601189911365509
762,770,0.5988406538963318
763,762,0.6317116022109985
763,765,0.6239544153213501
763,764,0.6020923256874084
763,766,0.5867316126823425
763,767,0.5832927823066711
764,765,0.6506893038749695
764,763,0.6020923256874084
764,766,0.5907583236694336
764,773,0.5824620127677917
764,762,0.5800386667251587
765,764,0.6506893038749695
765,763,0.6239544153213501
765,766,0.6053988933563232
765,773,0.5814637541770935
765,767,0.5674160122871399
766,765,0.6053988933563232
766,771,0.598314642906189
766,764,0.5907583236694336
766,763,0.5867316126823425
766,769,0.5843393802642822
767,761,0.6141777634620667
767,762,0.601189911365509
767,763,0.5832927823066711
767,771,0.5676156878471375
767,765,0.5674160122871399
768,769,0.5736875534057617
768,767,0.5645962953567505
768,771,0.5541609525680542
768,762,0.5444470047950745
768,766,0.5417916178703308
769,761,0.5883767604827881
769,766,0.5843393802642822
769,768,0.5736875534057617
769,767,0.564322292804718
769,770,0.561912477016449
770,771,0.6528319120407104
770,762,0.5988406538963318
770,773,0.5911704897880554
770,769,0.561912477016449
770,766,0.5584494471549988
771,770,0.6528319120407104
771,773,0.6151898503303528
771,766,0.598314642906189
771,762,0.5972214937210083
771,772,0.5767137408256531
772,771,0.5767137408256531
772,773,0.5595344305038452
772,766,0.5392619967460632
772,765,0.5385557413101196
772,770,0.5273668169975281
773,771,0.6151898503303528
773,762,0.6033840179443359
773,770,0.5911704897880554
773,764,0.5824620127677917
773,765,0.5814637541770935
774,761,0.5721266865730286
774,771,0.5475025177001953
774,766,0.5464394688606262
774,767,0.5446444153785706
774,763,0.5431628227233887
